date,product,customer_id,units
2022-01-07,product_a,b11fc97d-586b-4a43-92db-8444f69cc813,97
2022-01-07,product_a,cc3a1980-e391-4d90-870d-223b535e1ae8,37
2022-01-07,product_a,4a0450c6-36fb-4543-aac2-c96badf099cf,84
2022-01-07,product_b,170667ae-61bd-47b9-b75e-5a79ced53d9d,62
2022-01-07,product_b,b668885b-5072-4b5f-be41-00df83c4dcd9,18
2022-01-07,product_b,741eaad9-07ec-4251-b591-fb178f8043c6,61
2022-01-07,product_b,2b7fe2c5-3a00-4994-bdea-20116bff0573,4
2022-01-07,product_b,8e2022d7-e5b6-42f3-8a42-1fb66800e615,9
2022-01-07,product_c,f3ac2dd0-ef42-48e9-8cdd-0c8d113f1571,51
2022-01-07,product_c,339960b7-1473-40e8-9d60-d74a83ff835e,33
2022-01-07,product_c,170667ae-61bd-47b9-b75e-5a79ced53d9d,87
2022-01-07,product_c,53e9b3d1-88e3-4a34-8c84-d68e572a13e9,212
2022-01-07,product_c,8e2022d7-e5b6-42f3-8a42-1fb66800e615,40
2022-01-08,product_a,f0fb4250-67bc-4995-874d-ffbb61643b8d,38
2022-01-08,product_a,6989bcfb-9991-4a20-814a-c75687ba723f,21
2022-01-08,product_a,170667ae-61bd-47b9-b75e-5a79ced53d9d,8
2022-01-08,product_a,25d9c44b-6473-46b1-8900-78791497a237,22
2022-01-08,product_a,ef98a97f-aeff-4fb9-890b-bde6de9636fc,17
2022-01-08,product_b,d12a2f18-0693-444a-980f-9b7e6b14ed33,60
2022-01-08,product_b,61f7506f-58b3-4316-b827-30d599f0e811,131
2022-01-08,product_b,1b1a1f11-be4a-4f44-b3f2-8085b035c7d5,5
2022-01-08,product_b,d22d494a-1447-4f09-98be-91e488fde08a,41
2022-01-08,product_b,fcbf8574-c692-4188-95f4-fa4994dbda89,6
2022-01-08,product_c,e7041a6c-60c7-460a-b165-b4e7a6754c6c,25
2022-01-08,product_c,36020d6c-12f6-4bd3-81da-b33682b1b6af,17
2022-01-08,product_c,8e2022d7-e5b6-42f3-8a42-1fb66800e615,166
2022-01-08,product_c,1b1a1f11-be4a-4f44-b3f2-8085b035c7d5,84
2022-01-08,product_c,3697d442-f081-45c4-9a3b-dd9a239e68c8,29
2022-01-09,product_a,b31fff8c-77cd-4e9f-bce7-3682e94aadd5,21
2022-01-09,product_a,51299cde-953d-45d9-a8a6-5d0f0c6a9844,14
2022-01-09,product_a,46751c6d-95f9-4656-9f4f-8645b28db7e7,14
2022-01-09,product_a,1b1a1f11-be4a-4f44-b3f2-8085b035c7d5,19
2022-01-09,product_a,4bc484c1-ad2a-4260-aeac-689317cfb803,43
2022-01-09,product_b,741eaad9-07ec-4251-b591-fb178f8043c6,104
2022-01-09,product_b,b31fff8c-77cd-4e9f-bce7-3682e94aadd5,6
2022-01-09,product_b,8c16e2dd-2aec-49fa-8c9d-a7d2db5f3ce7,99
2022-01-09,product_b,36530cc6-3622-4357-9e33-dc6a2a7b2895,63
2022-01-09,product_b,d22d494a-1447-4f09-98be-91e488fde08a,7
2022-01-09,product_c,4adda254-e615-4586-84a9-6ff829551405,26
2022-01-09,product_c,de79aca9-fa34-4c41-98c9-eb6ee3ea9eec,4
2022-01-09,product_c,ea66eb12-6ee3-48ae-b807-a179ea254890,1
2022-01-09,product_c,a79a9c6c-0ce3-4bd6-8a72-a0b9d64c9cc1,7
2022-01-09,product_c,7bf1147c-eda4-49c7-9b08-4ecff2808ec2,2
2022-01-10,product_a,3b21a604-cbfc-4a00-b658-99c4ee2a82ae,49
2022-01-10,product_a,2ac5a4a2-a977-4fea-8406-8d72073a03df,34
2022-01-10,product_a,4adda254-e615-4586-84a9-6ff829551405,52
2022-01-10,product_a,d5fec242-ad85-4d07-bbcd-d0b2e57dd50d,114
2022-01-10,product_a,25d9c44b-6473-46b1-8900-78791497a237,28
2022-01-10,product_b,d5fec242-ad85-4d07-bbcd-d0b2e57dd50d,42
2022-01-10,product_b,ebc04148-7092-46b9-9ec7-6604af9f10c6,46
2022-01-10,product_b,8a94603c-1b06-404c-89cb-e920b5cfcfae,64
2022-01-10,product_b,53e9b3d1-88e3-4a34-8c84-d68e572a13e9,55
2022-01-10,product_b,075b683c-5311-4ae7-a340-dca12d785bf2,138
2022-01-10,product_c,01df5f92-668c-40e7-bf56-008a074e6b80,1
2022-01-10,product_c,2b7fe2c5-3a00-4994-bdea-20116bff0573,4
2022-01-10,product_c,691b9cf3-5edb-4d89-98fb-b6c454371a87,10
2022-01-10,product_c,d5fec242-ad85-4d07-bbcd-d0b2e57dd50d,0
2022-01-10,product_c,b4cbfe90-1742-4042-a4a1-7a22b42a856b,3
2022-01-11,product_a,33a9edd8-b2c7-4d83-842d-920239d3fa02,52
2022-01-11,product_a,c635f12c-74ce-4f5a-b9c0-8eb215b38a31,84
2022-01-11,product_a,075b683c-5311-4ae7-a340-dca12d785bf2,20
2022-01-11,product_a,91b4355e-e8c5-4ce6-841a-de0f8cf7660d,132
2022-01-11,product_a,de79aca9-fa34-4c41-98c9-eb6ee3ea9eec,58
2022-01-11,product_b,6b51d352-8a96-4f16-8186-a311289dfbfe,16
2022-01-11,product_b,d5fec242-ad85-4d07-bbcd-d0b2e57dd50d,2
2022-01-11,product_b,209520bd-4e0d-4542-a383-45ce7b8c73da,18
2022-01-11,product_b,691b9cf3-5edb-4d89-98fb-b6c454371a87,19
2022-01-11,product_b,40b84ad8-c579-43c2-8b06-6242f3b46735,14
2022-01-11,product_c,de79aca9-fa34-4c41-98c9-eb6ee3ea9eec,13
2022-01-11,product_c,36020d6c-12f6-4bd3-81da-b33682b1b6af,4
2022-01-11,product_c,218eb537-e757-41c9-b0c0-69432607e55b,1
2022-01-11,product_c,adfa66fb-5646-4ac5-932d-2cbe86e88e99,4
2022-01-11,product_c,b36680e5-2bde-4dec-bbd9-4b685b5955c3,3
2022-01-12,product_a,f0fb4250-67bc-4995-874d-ffbb61643b8d,2
2022-01-12,product_a,e7041a6c-60c7-460a-b165-b4e7a6754c6c,49
2022-01-12,product_a,c340222c-a14f-4df2-9a79-57e0aa356590,15
2022-01-12,product_a,cbc37494-c91a-42bd-9599-8d3c12a63c16,87
2022-01-12,product_a,6989bcfb-9991-4a20-814a-c75687ba723f,11
2022-01-12,product_b,2ac5a4a2-a977-4fea-8406-8d72073a03df,34
2022-01-12,product_b,1b1a1f11-be4a-4f44-b3f2-8085b035c7d5,54
2022-01-12,product_b,8013c11f-cf27-426e-bc38-5e94c905ddc4,4
2022-01-12,product_b,cc3a1980-e391-4d90-870d-223b535e1ae8,15
2022-01-12,product_b,9dbb1b59-5adb-4f28-82bf-cbba499dbf1e,78
2022-01-12,product_c,78779098-114e-4164-a0a2-3f1705da93ad,27
2022-01-12,product_c,0be3db5d-827c-4e9f-957d-c360b669cf62,33
2022-01-12,product_c,e7a60c2a-3ab6-4fa8-a817-bf5f2a99b0e0,9
2022-01-12,product_c,691b9cf3-5edb-4d89-98fb-b6c454371a87,5
2022-01-12,product_c,506fb5b1-a33a-46fa-84da-c58f044f9f35,17
2022-01-13,product_a,4bc484c1-ad2a-4260-aeac-689317cfb803,22
2022-01-13,product_a,a79a9c6c-0ce3-4bd6-8a72-a0b9d64c9cc1,55
2022-01-13,product_a,0be3db5d-827c-4e9f-957d-c360b669cf62,41
2022-01-13,product_a,6447a51e-6258-44cc-acb5-737f72124abb,7
2022-01-13,product_a,27531b5f-a25f-4d84-9081-fc3bd45b45ee,8
2022-01-13,product_b,8013c11f-cf27-426e-bc38-5e94c905ddc4,12
2022-01-13,product_b,b8044ac8-9251-4e60-946e-373211466939,5
2022-01-13,product_b,0012705c-4fec-48c2-9d97-0d206c972b32,0
2022-01-13,product_b,95fbff9c-82c2-4b08-8446-e948a91daa8b,2
2022-01-13,product_b,a79a9c6c-0ce3-4bd6-8a72-a0b9d64c9cc1,18
2022-01-13,product_c,a79a9c6c-0ce3-4bd6-8a72-a0b9d64c9cc1,0
2022-01-13,product_c,b4cbfe90-1742-4042-a4a1-7a22b42a856b,43
2022-01-13,product_c,506fb5b1-a33a-46fa-84da-c58f044f9f35,28
2022-01-13,product_c,3697d442-f081-45c4-9a3b-dd9a239e68c8,135
2022-01-13,product_c,2ac5a4a2-a977-4fea-8406-8d72073a03df,214
2022-01-14,product_a,ebd93d98-05aa-4e1c-b91c-ee06126e60fe,15
2022-01-14,product_a,5d2fc83e-b78b-4cde-aa18-a4415b50ea89,5
2022-01-14,product_a,4bc484c1-ad2a-4260-aeac-689317cfb803,20
2022-01-14,product_a,8c16e2dd-2aec-49fa-8c9d-a7d2db5f3ce7,10
2022-01-14,product_a,91b4355e-e8c5-4ce6-841a-de0f8cf7660d,17
2022-01-14,product_b,73aae4e5-8547-475a-a929-18ae8fa7a72a,10
2022-01-14,product_b,adfa66fb-5646-4ac5-932d-2cbe86e88e99,1
2022-01-14,product_b,d5fec242-ad85-4d07-bbcd-d0b2e57dd50d,2
2022-01-14,product_b,3b21a604-cbfc-4a00-b658-99c4ee2a82ae,1
2022-01-14,product_b,27dae6f4-37ab-452f-ad79-25f5da2437ef,1
2022-01-14,product_c,4cf1aa46-c4aa-4fd0-91bf-266eaca75f4c,12
2022-01-14,product_c,8a94603c-1b06-404c-89cb-e920b5cfcfae,20
2022-01-14,product_c,b4cbfe90-1742-4042-a4a1-7a22b42a856b,22
2022-01-14,product_c,3b21a604-cbfc-4a00-b658-99c4ee2a82ae,3
2022-01-14,product_c,0832e557-3263-41e9-86de-5244c7ee4806,21
2022-01-15,product_a,3a99f05d-7472-4b42-9012-e8a5bf398aa9,1
2022-01-15,product_a,73aae4e5-8547-475a-a929-18ae8fa7a72a,0
2022-01-15,product_a,80b46bb8-908b-4e9a-a6ca-f56c43d8beb7,1
2022-01-15,product_a,b668885b-5072-4b5f-be41-00df83c4dcd9,0
2022-01-15,product_a,ebc04148-7092-46b9-9ec7-6604af9f10c6,0
2022-01-15,product_b,170667ae-61bd-47b9-b75e-5a79ced53d9d,41
2022-01-15,product_b,36020d6c-12f6-4bd3-81da-b33682b1b6af,18
2022-01-15,product_b,24000dd5-f3ad-45d4-afae-94f503d9efdc,3
2022-01-15,product_b,ed7ab174-a673-4f25-a477-a8b3293ab84f,67
2022-01-15,product_b,46751c6d-95f9-4656-9f4f-8645b28db7e7,47
2022-01-15,product_c,25d9c44b-6473-46b1-8900-78791497a237,6
2022-01-15,product_c,d22d494a-1447-4f09-98be-91e488fde08a,4
2022-01-15,product_c,4bc484c1-ad2a-4260-aeac-689317cfb803,0
2022-01-15,product_c,ea66eb12-6ee3-48ae-b807-a179ea254890,11
2022-01-15,product_c,8a94603c-1b06-404c-89cb-e920b5cfcfae,1
2022-01-16,product_a,a586db9b-4807-433f-ae8e-ad17f976383a,13
2022-01-16,product_a,6b51d352-8a96-4f16-8186-a311289dfbfe,0
2022-01-16,product_a,8013c11f-cf27-426e-bc38-5e94c905ddc4,91
2022-01-16,product_a,2ac5a4a2-a977-4fea-8406-8d72073a03df,70
2022-01-16,product_a,8448947a-d42c-454f-a560-396ca8a27223,44
2022-01-16,product_b,20a9e2a3-af1d-4ba2-bd59-220729c406b8,16
2022-01-16,product_b,7cbedc72-29a4-49d3-a437-2152e79c9e7a,25
2022-01-16,product_b,2b7fe2c5-3a00-4994-bdea-20116bff0573,19
2022-01-16,product_b,01df5f92-668c-40e7-bf56-008a074e6b80,12
2022-01-16,product_b,cbc37494-c91a-42bd-9599-8d3c12a63c16,3
2022-01-16,product_c,51299cde-953d-45d9-a8a6-5d0f0c6a9844,0
2022-01-16,product_c,506fb5b1-a33a-46fa-84da-c58f044f9f35,59
2022-01-16,product_c,7bf1147c-eda4-49c7-9b08-4ecff2808ec2,55
2022-01-16,product_c,1a08112c-b89d-4596-9828-ce1680258eb4,4
2022-01-16,product_c,27dae6f4-37ab-452f-ad79-25f5da2437ef,29
2022-01-17,product_a,b1ba06d1-95be-48cf-bc84-24c12795246c,15
2022-01-17,product_a,a586db9b-4807-433f-ae8e-ad17f976383a,10
2022-01-17,product_a,ea66eb12-6ee3-48ae-b807-a179ea254890,4
2022-01-17,product_a,27dae6f4-37ab-452f-ad79-25f5da2437ef,15
2022-01-17,product_a,802a3025-804b-4bb5-bc74-85108cda6a68,18
2022-01-17,product_b,2ac5a4a2-a977-4fea-8406-8d72073a03df,1
2022-01-17,product_b,b1ba06d1-95be-48cf-bc84-24c12795246c,4
2022-01-17,product_b,506fb5b1-a33a-46fa-84da-c58f044f9f35,1
2022-01-17,product_b,7bf1147c-eda4-49c7-9b08-4ecff2808ec2,0
2022-01-17,product_b,c635f12c-74ce-4f5a-b9c0-8eb215b38a31,10
2022-01-17,product_c,5d2fc83e-b78b-4cde-aa18-a4415b50ea89,50
2022-01-17,product_c,53161a52-7c4b-4f34-abff-cd540cd97d75,101
2022-01-17,product_c,f3ac2dd0-ef42-48e9-8cdd-0c8d113f1571,76
2022-01-17,product_c,339960b7-1473-40e8-9d60-d74a83ff835e,7
2022-01-17,product_c,ed7ab174-a673-4f25-a477-a8b3293ab84f,38
2022-01-18,product_a,2ac5a4a2-a977-4fea-8406-8d72073a03df,0
2022-01-18,product_a,d41ffaad-7589-472f-a406-4f65f09565b0,27
2022-01-18,product_a,6b51d352-8a96-4f16-8186-a311289dfbfe,45
2022-01-18,product_a,802a3025-804b-4bb5-bc74-85108cda6a68,51
2022-01-18,product_a,7cbedc72-29a4-49d3-a437-2152e79c9e7a,18
2022-01-18,product_b,4a0450c6-36fb-4543-aac2-c96badf099cf,61
2022-01-18,product_b,fcbf8574-c692-4188-95f4-fa4994dbda89,116
2022-01-18,product_b,36530cc6-3622-4357-9e33-dc6a2a7b2895,28
2022-01-18,product_b,a79a9c6c-0ce3-4bd6-8a72-a0b9d64c9cc1,25
2022-01-18,product_b,0be3db5d-827c-4e9f-957d-c360b669cf62,36
2022-01-18,product_c,1b1a1f11-be4a-4f44-b3f2-8085b035c7d5,3
2022-01-18,product_c,4a0450c6-36fb-4543-aac2-c96badf099cf,39
2022-01-18,product_c,33a9edd8-b2c7-4d83-842d-920239d3fa02,6
2022-01-18,product_c,ebc04148-7092-46b9-9ec7-6604af9f10c6,7
2022-01-18,product_c,2b7fe2c5-3a00-4994-bdea-20116bff0573,158
2022-01-19,product_a,7cbedc72-29a4-49d3-a437-2152e79c9e7a,34
2022-01-19,product_a,78779098-114e-4164-a0a2-3f1705da93ad,18
2022-01-19,product_a,cbc37494-c91a-42bd-9599-8d3c12a63c16,39
2022-01-19,product_a,9dbb1b59-5adb-4f28-82bf-cbba499dbf1e,1
2022-01-19,product_a,01df5f92-668c-40e7-bf56-008a074e6b80,5
2022-01-19,product_b,4afca6a5-b002-44b5-95dc-483c683c45cc,81
2022-01-19,product_b,802a3025-804b-4bb5-bc74-85108cda6a68,13
2022-01-19,product_b,7bf1147c-eda4-49c7-9b08-4ecff2808ec2,4
2022-01-19,product_b,80b46bb8-908b-4e9a-a6ca-f56c43d8beb7,83
2022-01-19,product_b,8013c11f-cf27-426e-bc38-5e94c905ddc4,92
2022-01-19,product_c,3b21a604-cbfc-4a00-b658-99c4ee2a82ae,3
2022-01-19,product_c,2b7fe2c5-3a00-4994-bdea-20116bff0573,0
2022-01-19,product_c,01df5f92-668c-40e7-bf56-008a074e6b80,1
2022-01-19,product_c,3697d442-f081-45c4-9a3b-dd9a239e68c8,4
2022-01-19,product_c,741eaad9-07ec-4251-b591-fb178f8043c6,2
2022-01-20,product_a,c340222c-a14f-4df2-9a79-57e0aa356590,29
2022-01-20,product_a,b8044ac8-9251-4e60-946e-373211466939,8
2022-01-20,product_a,940405a6-37d5-427c-8130-c8337cf9d977,49
2022-01-20,product_a,25d9c44b-6473-46b1-8900-78791497a237,1
2022-01-20,product_a,1a08112c-b89d-4596-9828-ce1680258eb4,6
2022-01-20,product_b,c635f12c-74ce-4f5a-b9c0-8eb215b38a31,5
2022-01-20,product_b,7274af6f-8a5d-4da2-9c01-2a69ed46b4cd,5
2022-01-20,product_b,de79aca9-fa34-4c41-98c9-eb6ee3ea9eec,1
2022-01-20,product_b,2eba9771-8099-40de-8b9a-fbaefcbbebcc,8
2022-01-20,product_b,ed7ab174-a673-4f25-a477-a8b3293ab84f,1
2022-01-20,product_c,53161a52-7c4b-4f34-abff-cd540cd97d75,84
2022-01-20,product_c,61f7506f-58b3-4316-b827-30d599f0e811,5
2022-01-20,product_c,3a10cb9c-83dc-49f7-a342-c3ce9d35c459,34
2022-01-20,product_c,cc3a1980-e391-4d90-870d-223b535e1ae8,30
2022-01-20,product_c,3d6ca9ae-c219-4ccf-9494-e8cbef1259f2,14
2022-01-21,product_a,53e9b3d1-88e3-4a34-8c84-d68e572a13e9,8
2022-01-21,product_a,b8044ac8-9251-4e60-946e-373211466939,13
2022-01-21,product_a,d5fec242-ad85-4d07-bbcd-d0b2e57dd50d,43
2022-01-21,product_a,170667ae-61bd-47b9-b75e-5a79ced53d9d,90
2022-01-21,product_a,940405a6-37d5-427c-8130-c8337cf9d977,10
2022-01-21,product_b,80b46bb8-908b-4e9a-a6ca-f56c43d8beb7,2
2022-01-21,product_b,27531b5f-a25f-4d84-9081-fc3bd45b45ee,59
2022-01-21,product_b,a79a9c6c-0ce3-4bd6-8a72-a0b9d64c9cc1,12
2022-01-21,product_b,ee60f83a-521e-465f-b179-400407cbc6b0,32
2022-01-21,product_b,adfa66fb-5646-4ac5-932d-2cbe86e88e99,1
2022-01-21,product_c,ee60f83a-521e-465f-b179-400407cbc6b0,33
2022-01-21,product_c,218eb537-e757-41c9-b0c0-69432607e55b,135
2022-01-21,product_c,73aae4e5-8547-475a-a929-18ae8fa7a72a,64
2022-01-21,product_c,cc3a1980-e391-4d90-870d-223b535e1ae8,24
2022-01-21,product_c,1a08112c-b89d-4596-9828-ce1680258eb4,334
2022-01-22,product_a,01df5f92-668c-40e7-bf56-008a074e6b80,4
2022-01-22,product_a,b4cbfe90-1742-4042-a4a1-7a22b42a856b,32
2022-01-22,product_a,e7a60c2a-3ab6-4fa8-a817-bf5f2a99b0e0,32
2022-01-22,product_a,3697d442-f081-45c4-9a3b-dd9a239e68c8,59
2022-01-22,product_a,3223991e-5673-4586-9ff1-d611bc592715,23
2022-01-22,product_b,adfa66fb-5646-4ac5-932d-2cbe86e88e99,17
2022-01-22,product_b,1b1a1f11-be4a-4f44-b3f2-8085b035c7d5,8
2022-01-22,product_b,6447a51e-6258-44cc-acb5-737f72124abb,17
2022-01-22,product_b,8a94603c-1b06-404c-89cb-e920b5cfcfae,44
2022-01-22,product_b,7274af6f-8a5d-4da2-9c01-2a69ed46b4cd,27
2022-01-22,product_c,b668885b-5072-4b5f-be41-00df83c4dcd9,223
2022-01-22,product_c,075b683c-5311-4ae7-a340-dca12d785bf2,1
2022-01-22,product_c,802a3025-804b-4bb5-bc74-85108cda6a68,10
2022-01-22,product_c,ebd93d98-05aa-4e1c-b91c-ee06126e60fe,14
2022-01-22,product_c,7274af6f-8a5d-4da2-9c01-2a69ed46b4cd,19
2022-01-23,product_a,691b9cf3-5edb-4d89-98fb-b6c454371a87,2
2022-01-23,product_a,d12a2f18-0693-444a-980f-9b7e6b14ed33,2
2022-01-23,product_a,209520bd-4e0d-4542-a383-45ce7b8c73da,16
2022-01-23,product_a,8e2022d7-e5b6-42f3-8a42-1fb66800e615,2
2022-01-23,product_a,1873cb25-71fa-4f69-bf18-9e3b14ae576e,26
2022-01-23,product_b,3223991e-5673-4586-9ff1-d611bc592715,38
2022-01-23,product_b,1c615d08-f269-40a8-beab-bc674fc2ce00,13
2022-01-23,product_b,e7a60c2a-3ab6-4fa8-a817-bf5f2a99b0e0,276
2022-01-23,product_b,f70e70fa-cf46-44f7-b0d9-46450f47dec2,140
2022-01-23,product_b,3d6ca9ae-c219-4ccf-9494-e8cbef1259f2,50
2022-01-23,product_c,9dbb1b59-5adb-4f28-82bf-cbba499dbf1e,4
2022-01-23,product_c,6b51d352-8a96-4f16-8186-a311289dfbfe,0
2022-01-23,product_c,b8044ac8-9251-4e60-946e-373211466939,13
2022-01-23,product_c,1c615d08-f269-40a8-beab-bc674fc2ce00,3
2022-01-23,product_c,6fac0495-3d42-43de-998a-705a5f9cdffa,5
2022-01-24,product_a,4adda254-e615-4586-84a9-6ff829551405,123
2022-01-24,product_a,33a9edd8-b2c7-4d83-842d-920239d3fa02,6
2022-01-24,product_a,cc3a1980-e391-4d90-870d-223b535e1ae8,49
2022-01-24,product_a,36530cc6-3622-4357-9e33-dc6a2a7b2895,3
